iso_alpha_3,year,frac_trns_mtkm_dem_freight_rail_freight
NOR,2012,0.05088646437095124
NOR,2013,0.049120501132582005
NOR,2014,0.04955452073968399
NOR,2015,0.04778134540477945
NOR,2016,0.052682348726004934
NOR,2017,0.05259252509210201
NOR,2018,0.053107526018674585
NOR,2019,0.051867109634551496
NOR,2020,0.05304937076476283
NOR,2021,0.0514152633464708
NPL,2011,0.1654676259262326
NPL,2012,0.16546762594602155
NPL,2013,0.16546762593928438
NPL,2014,0.16546762590099287
NPL,2015,0.1654676258578774
NPL,2016,0.16546762593403563
NPL,2017,0.1654676259355777
NPL,2018,0.16546762585273606
NPL,2019,0.16546762588991035
NPL,2020,0.16546762589399028
NPL,2021,0.16546762592116435
NZL,2011,0.07054012308863153
NZL,2012,0.07813124960944268
NZL,2013,0.07675398667233192
NZL,2014,0.06839179219932902
NZL,2015,0.06706591313159717
NZL,2016,0.0636160330444453
NZL,2017,0.052445296204639044
NZL,2018,0.058806323666965435
NZL,2019,0.06232163602617832
NZL,2020,0.0567781465463342
NZL,2021,0.024768055260590845
OMN,2011,0.19378170798777283
OMN,2012,0.18943980393870632
OMN,2013,0.18584690463168385
OMN,2014,0.1827594929396046
OMN,2015,0.18002979172159397
OMN,2016,0.18062276373047736
OMN,2017,0.181167252860423
OMN,2018,0.18166106901190504
OMN,2019,0.18211220546359083
OMN,2020,0.18252777542143492
OMN,2021,0.17680267030564775
PAK,2011,0.3506214987265896
PAK,2012,0.3417460023601113
PAK,2013,0.33426328737307254
PAK,2014,0.32793194172280066
PAK,2015,0.3225489849615563
PAK,2016,0.3196519171325575
PAK,2017,0.31714653382120794
PAK,2018,0.31505388916681004
PAK,2019,0.31330077546499213
PAK,2020,0.31182748386666553
PAK,2021,0.2955061750486742
PAN,2011,0.2600172109631347
PAN,2012,0.24829476947855247
PAN,2013,0.2387065924289341
PAN,2014,0.2307239400038292
PAN,2015,0.2239765235448675
PAN,2016,0.22115326483487208
PAN,2017,0.21853569618545146
PAN,2018,0.21609652936220267
PAN,2019,0.2138112163188135
PAN,2020,0.2116601635777386
PAN,2021,0.20622006690240155
PER,2011,0.2575747176303846
PER,2012,0.2506953508753616
PER,2013,0.24510079369121482
PER,2014,0.24058146426394839
PER,2015,0.2369532544552592
PER,2016,0.2373703810763786
PER,2017,0.2379992698245287
PER,2018,0.23871649461637343
PER,2019,0.23934568971439513
PER,2020,0.2397704456735676
PER,2021,0.23237643422792273
PHL,2011,0.3475266467830651
PHL,2012,0.33920204261215875
PHL,2013,0.33206760562864396
PHL,2014,0.3258012685724292
PHL,2015,0.32020314260618954
PHL,2016,0.31159810862030185
PHL,2017,0.30426178519842956
PHL,2018,0.2979657452837889
PHL,2019,0.29253857917205195
PHL,2020,0.28784524816914564
PHL,2021,0.28095496258377034
PNG,2011,0.16546762585518238
PNG,2012,0.16546762592451755
PNG,2013,0.16546762592344622
PNG,2014,0.16546762590125616
PNG,2015,0.16546762588312294
PNG,2016,0.16546762586959674
PNG,2017,0.1654676259471985
PNG,2018,0.1654676258675165
PNG,2019,0.16546762595115044
PNG,2020,0.16546762586316327
PNG,2021,0.16546762586941066
POL,2011,0.08204447767514289
POL,2012,0.07237373814360762
POL,2013,0.06891020410319156
POL,2014,0.0672783474514898
POL,2015,0.06553359869811627
POL,2016,0.0602134349309727
POL,2017,0.05750132467534239
POL,2018,0.05760841555467961
POL,2019,0.051600656446867885
POL,2020,0.042464842424817635
POL,2021,0.04987960001672833
PRI,2011,0.18494939123978235
PRI,2012,0.18321959365232882
PRI,2013,0.1816331147008869
PRI,2014,0.18011500318805518
PRI,2015,0.17869998113923852
PRI,2016,0.1795598611086705
PRI,2017,0.1804171320857205
PRI,2018,0.18115768691590686
PRI,2019,0.18235752129354849
PRI,2020,0.18394181959577502
PRI,2021,0.18548744218752822
PRT,2011,0.02525428300458536
PRT,2012,0.03018232819074334
PRT,2013,0.02365587621262191
PRT,2014,0.027207741372450876
PRT,2015,0.03269947632913049
PRT,2016,0.030399189354950534
PRT,2017,0.03220142487220575
PRT,2018,0.03481044517641418
PRT,2019,0.031906189650049536
PRT,2020,0.03902103425269319
PRT,2021,0.009004858505012647
PRY,2011,0.16546762586966143
PRY,2012,0.16546762588110617
PRY,2013,0.16546762594857073
PRY,2014,0.16546762588527736
PRY,2015,0.16546762592072023
PRY,2016,0.16546762586052713
PRY,2017,0.1654676259267439
PRY,2018,0.16546762590537253
PRY,2019,0.16546762589623998
PRY,2020,0.16546762590267297
PRY,2021,0.16546762585700056
PYF,2011,0.16546762584748498
PYF,2012,0.1654676259002651
PYF,2013,0.16546762593065353
PYF,2014,0.16546762590874264
PYF,2015,0.16546762588243152
PYF,2016,0.1654676259533902
PYF,2017,0.1654676258640093
PYF,2018,0.16546762584837044
PYF,2019,0.16546762592637485
PYF,2020,0.1654676258612696
PYF,2021,0.16546762585896202
QAT,2011,0.20486284064176266
QAT,2012,0.20357526437289236
QAT,2013,0.20258244828237604
QAT,2014,0.20179655787411574
QAT,2015,0.20116109427714202
QAT,2016,0.2011959997076097
QAT,2017,0.20120874486990464
QAT,2018,0.20120511716663592
QAT,2019,0.20119351647924716
QAT,2020,0.20118017770239732
QAT,2021,0.20071803640670074
ROU,2011,0.1355552895020399
ROU,2012,0.117650192408541
ROU,2013,0.10516371644559479
ROU,2014,0.09916449225499764
ROU,2015,0.09942188713983381
ROU,2016,0.08547003149793254
ROU,2017,0.07959002647225957
ROU,2018,0.07241623273323373
ROU,2019,0.07065605516607384
ROU,2020,0.21081970063250813
ROU,2021,0.20989434200836937
RUS,2011,0.36102699785318193
RUS,2012,0.35712335584487875
RUS,2013,0.3537317834454098
RUS,2014,0.35942908986883404
RUS,2015,0.35795343855387085
RUS,2016,0.3574465054801347
RUS,2017,0.36254749349365856
RUS,2018,0.36487793312555894
RUS,2019,0.3620561114053477
RUS,2020,0.3664750430264844
RUS,2021,0.203121802680032
RWA,2011,0.16546762591635908
RWA,2012,0.16546762593508577
RWA,2013,0.16546762589404937
RWA,2014,0.1654676259369872
RWA,2015,0.16546762592064013
RWA,2016,0.165467625890735
RWA,2017,0.1654676258790863
RWA,2018,0.16546762591633193
RWA,2019,0.16546762593290051
RWA,2020,0.16546762592803507
RWA,2021,0.16546762587763927
SAU,2011,0.19813407869219815
SAU,2012,0.19745048894085995
SAU,2013,0.19684407453377684
SAU,2014,0.19630371631860188
SAU,2015,0.19582061523253763
SAU,2016,0.1943130592591116
SAU,2017,0.19484537683282602
SAU,2018,0.1953171279315262
SAU,2019,0.19574866859655463
SAU,2020,0.19615667821417168
SAU,2021,0.1962685885750292
SDN,2011,0.16546762586486943
SDN,2012,0.1654676259169772
SDN,2013,0.16546762589049968
SDN,2014,0.16546762593228617
SDN,2015,0.16546762592938705
SDN,2016,0.16546762586204083
SDN,2017,0.16546762588888184
SDN,2018,0.1654676258663966
SDN,2019,0.16546762586762834
SDN,2020,0.16546762592042152
SDN,2021,0.16546762589844
SEN,2011,0.16546762590612749
SEN,2012,0.16546762593093006
SEN,2013,0.16546762584285932
SEN,2014,0.16546762584812208
SEN,2015,0.1654676258766878
SEN,2016,0.16546762586938465
SEN,2017,0.16546762588660432
SEN,2018,0.16546762596597536
SEN,2019,0.16546762584438862
SEN,2020,0.16546762588003644
SEN,2021,0.1654676258637083
SGP,2011,0.2082807685187272
SGP,2012,0.2072249146842368
SGP,2013,0.20617066315345856
SGP,2014,0.20524601138260806
SGP,2015,0.20446218141081243
SGP,2016,0.20417505798298885
SGP,2017,0.2037454607703705
SGP,2018,0.20340473273273438
SGP,2019,0.20317055779529683
SGP,2020,0.20279571640664
SGP,2021,0.20256975414707154
SLB,2011,0.16546762583339283
SLB,2012,0.16546762589263914
SLB,2013,0.16546762586341274
SLB,2014,0.16546762592923558
SLB,2015,0.1654676259316196
SLB,2016,0.16546762588186784
SLB,2017,0.16546762590766428
SLB,2018,0.16546762590167585
SLB,2019,0.16546762588223732
SLB,2020,0.1654676258536786
SLB,2021,0.16546762591042447
SLE,2011,0.16546762589032074
SLE,2012,0.1654676258940555
SLE,2013,0.16546762590115627
SLE,2014,0.16546762586715008
SLE,2015,0.1654676258843297
SLE,2016,0.16546762588090858
SLE,2017,0.16546762589698938
SLE,2018,0.1654676259158704
SLE,2019,0.16546762591101244
SLE,2020,0.16546762589243857
SLE,2021,0.16546762587174432
SLV,2011,0.1654676259067742
SLV,2012,0.16546762587887012
SLV,2013,0.16546762586896827
SLV,2014,0.16546762589732514
SLV,2015,0.16546762589225406
SLV,2016,0.165467625890309
SLV,2017,0.16546762587431854
SLV,2018,0.16546762589640435
SLV,2019,0.1654676259152643
SLV,2020,0.165467625875609
SLV,2021,0.16546762589928057
SOM,2011,0.1654676259504673
SOM,2012,0.16546762592966044
SOM,2013,0.16546762593603545
SOM,2014,0.16546762585854935
SOM,2015,0.16546762588435177
SOM,2016,0.16546762593150802
SOM,2017,0.16546762586674807
SOM,2018,0.16546762585964483
SOM,2019,0.1654676258354808
SOM,2020,0.16546762585437774
SOM,2021,0.16546762592815115
SRB,2011,0.2550771730300569
SRB,2012,0.21147251773726697
SRB,2013,0.20571677524319099
SRB,2014,0.19974330178084387
SRB,2015,0.2060665275125461
SRB,2016,0.16626496290411624
SRB,2017,0.16115040214083018
SRB,2018,0.13613261179345956
SRB,2019,0.1071206238047077
SRB,2020,0.10842921707552941
SRB,2021,0.0884042355451519
STP,2011,0.1654676258610375
STP,2012,0.1654676259059642
STP,2013,0.16546762590874947
STP,2014,0.16546762585648297
STP,2015,0.1654676258870256
STP,2016,0.1654676259119083
STP,2017,0.16546762589714475
STP,2018,0.16546762595927558
STP,2019,0.16546762593894115
STP,2020,0.16546762592138903
STP,2021,0.1654676258978884
SUR,2011,0.16546762586374889
SUR,2012,0.16546762586653346
SUR,2013,0.16546762595603245
SUR,2014,0.16546762584942803
SUR,2015,0.16546762593089617
SUR,2016,0.16546762586010094
SUR,2017,0.1654676259514909
SUR,2018,0.16546762585013322
SUR,2019,0.16546762590337866
SUR,2020,0.1654676258648358
SUR,2021,0.1654676258480002
SVN,2011,0.27518629349292967
SVN,2012,0.2836427246049846
SVN,2013,0.29039014248150186
SVN,2014,0.2895263321029051
SVN,2015,0.2907138679219007
SVN,2016,0.2918633062221776
SVN,2017,0.2997130282822025
SVN,2018,0.302357934034198
SVN,2019,0.3028256863934445
SVN,2020,0.29354037267080746
SVN,2021,0.29003131186737396
SWE,2011,0.17944625823157911
SWE,2012,0.16573684210526315
SWE,2013,0.1578068089461485
SWE,2014,0.1599194995757207
SWE,2015,0.15726941575236422
SWE,2016,0.15832823841750457
SWE,2017,0.16233215963767472
SWE,2018,0.16264243042459492
SWE,2019,0.1616821636719387
SWE,2020,0.15970942658042928
SWE,2021,0.1556329807975814
SWZ,2011,0.16546762586710195
SWZ,2012,0.16546762591295294
SWZ,2013,0.1654676259235205
SWZ,2014,0.16546762586548966
SWZ,2015,0.16546762591733127
SWZ,2016,0.1654676259480062
SWZ,2017,0.1654676258624737
SWZ,2018,0.16546762585156805
SWZ,2019,0.16546762592687425
SWZ,2020,0.16546762591496805
SWZ,2021,0.16546762591119468
SYR,2011,0.22640918039663396
SYR,2012,0.27900002500657883
SYR,2013,0.25522108227566026
SYR,2014,0.23874388843406028
SYR,2015,0.2326512627433853
SYR,2016,0.22516935413591596
SYR,2017,0.2197805087668156
SYR,2018,0.21628408150777512
SYR,2019,0.21463141751806522
SYR,2020,0.2148230201776574
SYR,2021,0.22656317625906994
TCD,2011,0.16546762587852862
TCD,2012,0.16546762592001676
TCD,2013,0.165467625933016
TCD,2014,0.16546762591999703
TCD,2015,0.16546762588804237
TCD,2016,0.16546762586973845
TCD,2017,0.16546762595333933
TCD,2018,0.16546762593260939
TCD,2019,0.16546762585620117
TCD,2020,0.16546762592721012
TCD,2021,0.16546762592322284
TGO,2011,0.165467625897412
TGO,2012,0.16546762585984434
TGO,2013,0.16546762586527708
TGO,2014,0.16546762594943348
TGO,2015,0.16546762588387398
TGO,2016,0.16546762594033967
TGO,2017,0.16546762592306427
TGO,2018,0.16546762588715405
TGO,2019,0.16546762588259395
TGO,2020,0.16546762590654118
TGO,2021,0.16546762585723818
THA,2011,0.21226595864233258
THA,2012,0.21144525282222323
THA,2013,0.2106996097043201
THA,2014,0.21001606811117163
THA,2015,0.20938221102901253
THA,2016,0.20934158330504465
THA,2017,0.20929286799018829
THA,2018,0.20923376615127134
THA,2019,0.20916001591654873
THA,2020,0.2090719957825419
THA,2021,0.21068444656101215
TJK,2011,0.1654676258572736
TJK,2012,0.16546762585213093
TJK,2013,0.16546762585295374
TJK,2014,0.16546762588100203
TJK,2015,0.16546762589718197
TJK,2016,0.16546762591127637
TJK,2017,0.16546762589412056
TJK,2018,0.16546762591939262
TJK,2019,0.16546762592165612
TJK,2020,0.165467625869821
TJK,2021,0.1654676258427291
TKM,2011,0.23485670886936244
TKM,2012,0.2351887119317439
TKM,2013,0.2355123703169202
TKM,2014,0.2752456147627617
TKM,2015,0.263503715270877
TKM,2016,0.2517917407592463
TKM,2017,0.2421475962800455
TKM,2018,0.23406691487999193
TKM,2019,0.2271983887074463
TKM,2020,0.2212864393406508
TKM,2021,0.21295130094656245
TLS,2011,0.16546762592450423
TLS,2012,0.16546762592904013
TLS,2013,0.16546762591642725
TLS,2014,0.16546762585656352
TLS,2015,0.16546762586917246
TLS,2016,0.16546762595006578
TLS,2017,0.16546762590030037
TLS,2018,0.16546762587646527
TLS,2019,0.16546762586355923
TLS,2020,0.16546762592415665
TLS,2021,0.16546762592770747
TON,2011,0.16546762592200304
TON,2012,0.16546762593068315
TON,2013,0.16546762587656183
TON,2014,0.16546762589475564
TON,2015,0.16546762583999944
TON,2016,0.165467625844157
TON,2017,0.1654676259400908
TON,2018,0.16546762585043928
TON,2019,0.16546762586789024
TON,2020,0.16546762586475236
TON,2021,0.16546762591774442
TTO,2011,0.24441897144832284
TTO,2012,0.23843809200603874
TTO,2013,0.23312324969647083
TTO,2014,0.22836464230054349
TTO,2015,0.2240763400066958
TTO,2016,0.22561419713492134
TTO,2017,0.2272095316636426
TTO,2018,0.22886587335308117
TTO,2019,0.23058743323308206
TTO,2020,0.23237864435935235
TTO,2021,0.23042506843831212
TUN,2011,0.2202601471368526
TUN,2012,0.21213260246731822
TUN,2013,0.2055346261620149
TUN,2014,0.20009116003755084
TUN,2015,0.19553816082429815
TUN,2016,0.19527984245535132
TUN,2017,0.19505563101808931
TUN,2018,0.1948522872482345
TUN,2019,0.1946500646705414
TUN,2020,0.19443420285565327
TUN,2021,0.19133407699055652
TUR,2011,0.02384944844193271
TUR,2012,0.022937583043091993
TUR,2013,0.021722526164400867
TUR,2014,0.022813832883727833
TUR,2015,0.018079099945973284
TUR,2016,0.019449197914477568
TUR,2017,0.02068116549914264
TUR,2018,0.0234116146058204
TUR,2019,0.023103761921443755
TUR,2020,0.023683863103955396
TUR,2021,0.021809712317549412
UGA,2011,0.16546762594648404
UGA,2012,0.16546762592219869
UGA,2013,0.1654676258454566
UGA,2014,0.16546762592565287
UGA,2015,0.16546762592785474
UGA,2016,0.16546762591240138
UGA,2017,0.16546762592273573
UGA,2018,0.16546762590610484
UGA,2019,0.16546762586826597
UGA,2020,0.1654676259501167
UGA,2021,0.16546762596206416
UKR,2011,0.3923166641194971
UKR,2012,0.3933144387804906
UKR,2013,0.3253343681357269
UKR,2014,0.3234280687235274
UKR,2015,0.32038329198349197
UKR,2016,0.3120212593437936
UKR,2017,0.30889047262976893
UKR,2018,0.29560362427911824
UKR,2019,0.3013063570634801
UKR,2020,0.29778729298225476
UKR,2021,0.255518086251132
URY,2011,0.24917353192888342
URY,2012,0.2774640828366306
URY,2013,0.2668203909692901
URY,2014,0.25773768856223356
URY,2015,0.2498967674136912
URY,2016,0.2480977841512396
URY,2017,0.24636423734279106
URY,2018,0.24468819805889852
URY,2019,0.24305961043103927
URY,2020,0.241470813731874
URY,2021,0.2366954014582757
USA,2011,0.2207010828017961
USA,2012,0.21220204445547536
USA,2013,0.20576116527103275
USA,2014,0.21408776978891395
USA,2015,0.204989340621612
USA,2016,0.19092750021992178
USA,2017,0.19885695833473022
USA,2018,0.19024170444870156
USA,2019,0.15417293430759016
USA,2020,0.13743678192027975
USA,2021,0.19715999601177495
UZB,2011,0.3838242025281172
UZB,2012,0.3795579765552125
UZB,2013,0.3756083454297884
UZB,2014,0.369596155234472
UZB,2015,0.3623682830827878
UZB,2016,0.3575123289786319
UZB,2017,0.3543182371387511
UZB,2018,0.34656517104950113
UZB,2019,0.3421206199166036
UZB,2020,0.33994553722938886
UZB,2021,0.4231666322797288
VNM,2011,0.27783044023884806
VNM,2012,0.27013355018512947
VNM,2013,0.2640881548734165
VNM,2014,0.2592478416800681
VNM,2015,0.2552965157557529
VNM,2016,0.250185276908082
VNM,2017,0.24602608618612906
VNM,2018,0.2425758025249827
VNM,2019,0.23965862180043235
VNM,2020,0.2371509632832563
VNM,2021,0.2321286958876044
VUT,2011,0.16546762585853694
VUT,2012,0.16546762586932737
VUT,2013,0.16546762592296246
VUT,2014,0.16546762586030903
VUT,2015,0.1654676259337317
VUT,2016,0.16546762595878325
VUT,2017,0.1654676259239643
VUT,2018,0.1654676259229497
VUT,2019,0.16546762591456785
VUT,2020,0.1654676258714704
VUT,2021,0.16546762588326178
WSM,2011,0.16546762589125752
WSM,2012,0.16546762587318736
WSM,2013,0.16546762594214684
WSM,2014,0.16546762585328836
WSM,2015,0.16546762586619804
WSM,2016,0.1654676258777184
WSM,2017,0.16546762589928057
WSM,2018,0.1654676258432629
WSM,2019,0.16546762586344255
WSM,2020,0.16546762585404803
WSM,2021,0.16546762593373016
ZAF,2011,0.22699186986538358
ZAF,2012,0.2255867916029246
ZAF,2013,0.22437646259480803
ZAF,2014,0.22330466326097959
ZAF,2015,0.22232796470397628
ZAF,2016,0.22403758692817113
ZAF,2017,0.22575138533428213
ZAF,2018,0.22746823979635689
ZAF,2019,0.22919043164261055
ZAF,2020,0.23092081449910382
ZAF,2021,0.22493544192714124
ZMB,2011,0.1654676259084911
ZMB,2012,0.1654676258866308
ZMB,2013,0.16546762585301697
ZMB,2014,0.16546762591690828
ZMB,2015,0.16546762592149097
ZMB,2016,0.16546762584868452
ZMB,2017,0.16546762591484243
ZMB,2018,0.16546762583565872
ZMB,2019,0.16546762595478232
ZMB,2020,0.16546762595013664
ZMB,2021,0.1654676259252879
ZWE,2011,0.16546762588941366
ZWE,2012,0.1654676259104035
ZWE,2013,0.16546762589330036
ZWE,2014,0.16546762584776825
ZWE,2015,0.165467625852489
ZWE,2016,0.1654676258675233
ZWE,2017,0.16546762588094027
ZWE,2018,0.16546762591882852
ZWE,2019,0.1654676258648469
ZWE,2020,0.1654676259189406
ZWE,2021,0.16546762584067964
